{{0.9999546021313354, 0.9999771778999893, 0.9999889008545705}, 
 {0.9999546021313199, 0.9999695980517114, 0.9999813643477766}, 
 {0.9999546021313142, 0.9999662476106268, 0.9999767163823358}, 
 {0.9999546021313112, 0.9999643930070987, 0.9999736997598233}, 
 {0.9999546021313094, 0.9999632000385308, 0.999971601532615}, 
 {0.999954602131308, 0.9999623552315278, 0.9999700524630821}, 
 {0.9999546021313073, 0.9999617177628077, 0.9999688545048052}, 
 {0.9999546021313065, 0.9999612150093753, 0.9999678945857953}, 
 {0.9999546021313058, 0.9999608054747458, 0.9999671039796769}, 
 {0.9999546021313055, 0.9999604635602758, 0.9999664385555977}, 
 {0.999954602131305, 0.9999601725217294, 0.9999658686364382}, 
 {0.9999546021313047, 0.9999599208907792, 0.9999653734819784}, 
 {0.9999546021313044, 0.9999597005162197, 0.9999649381237374}, 
 {0.9999546021313042, 0.9999595054254597, 0.9999645514616744}, 
 {0.9999546021313038, 0.9999593311294215, 0.9999642050720247}, 
 {0.9999546021313036, 0.9999591741803985, 0.9999638924337109}, 
 {0.9999546021313036, 0.9999590318808922, 0.9999636084107195}, 
 {0.9999546021313033, 0.9999589020860862, 0.9999633488963349}, 
 {0.999954602131303, 0.9999587830663506, 0.9999631105627893}, 
 {0.999954602131303, 0.9999586734093519, 0.9999628906813787}, 
 {0.9999546021313029, 0.9999585719489585, 0.9999626869907905}, 
 {0.9999546021313026, 0.9999584777126902, 0.9999624975991063}, 
 {0.9999546021313026, 0.9999583898822515, 0.9999623209097674}, 
 {0.9999546021313026, 0.9999583077634688, 0.9999621555648822}, 
 {0.9999546021313023, 0.999958230763093, 0.9999620004012755}, 
 {0.9999546021313023, 0.9999581583706891, 0.999961854416033}, 
 {0.9999546021313023, 0.999958090144345, 0.9999617167392092}, 
 {0.9999546021313022, 0.999958025699282, 0.9999615866120029}, 
 {0.9999546021313022, 0.9999579646986978, 0.9999614633691569}, 
 {0.9999546021313019, 0.9999579068463404, 0.9999613464246433}, 
 {0.9999546021313019, 0.9999578518804403, 0.9999612352599381}, 
 {0.9999546021313018, 0.9999577995687166, 0.9999611294143467}, 
 {0.9999546021313016, 0.999957749704239, 0.9999610284769724}, 
 {0.9999546021313016, 0.9999577021019801, 0.9999609320800062}, 
 {0.9999546021313016, 0.9999576565959203, 0.9999608398930886}, 
 {0.9999546021313016, 0.9999576130366106, 0.9999607516185474}, 
 {0.9999546021313015, 0.9999575712891039, 0.9999606669873552}, 
 {0.9999546021313013, 0.9999575312311955, 0.9999605857556824}, 
 {0.9999546021313015, 0.9999574927519168, 0.9999605077019418}, 
 {0.9999546021313013, 0.9999574557502408, 0.9999604326242473}, 
 {0.9999546021313013, 0.9999574201339654, 0.9999603603382183}, 
 {0.9999546021313013, 0.9999573858187474, 0.9999602906750765}, 
 {0.9999546021313012, 0.9999573527272607, 0.9999602234799874}, 
 {0.9999546021313012, 0.9999573207884633, 0.9999601586106148}, 
 {0.9999546021313009, 0.9999572899369565, 0.9999600959358537}, 
 {0.9999546021313012, 0.9999572601124207, 0.9999600353347147}, 
 {0.9999546021313009, 0.9999572312591185, 0.9999599766953433}, 
 {0.9999546021313009, 0.9999572033254587, 0.9999599199141529}, 
 {0.9999546021313009, 0.999957176263606, 0.9999598648950536}, 
 {0.9999546021313009, 0.9999571500291377, 0.9999598115487704}, 
 {0.9999546021313009, 0.9999571245807366, 0.9999597597922334}, 
 {0.9999546021313008, 0.9999570998799174, 0.9999597095480346}, 
 {0.9999546021313008, 0.9999570758907823, 0.9999596607439414}, 
 {0.9999546021313006, 0.9999570525798005, 0.9999596133124594}, 
 {0.9999546021313008, 0.9999570299156124, 0.9999595671904409}, 
 {0.9999546021313008, 0.999957007868852, 0.9999595223187315}, 
 {0.9999546021313006, 0.9999569864119862, 0.9999594786418512}, 
 {0.9999546021313006, 0.9999569655191705, 0.9999594361077054}, 
 {0.9999546021313006, 0.9999569451661184, 0.9999593946673249}, 
 {0.9999546021313005, 0.999956925329983, 0.9999593542746283}, 
 {0.9999546021313006, 0.9999569059892481, 0.9999593148862072}, 
 {0.9999546021313006, 0.9999568871236311, 0.9999592764611291}, 
 {0.9999546021313005, 0.9999568687139933, 0.9999592389607604}, 
 {0.9999546021313005, 0.9999568507422577, 0.9999592023486015}, 
 {0.9999546021313005, 0.9999568331913355, 0.9999591665901382}, 
 {0.9999546021313004, 0.9999568160450569, 0.9999591316527049}, 
 {0.9999546021313005, 0.9999567992881089, 0.9999590975053598}, 
 {0.9999546021313005, 0.9999567829059773, 0.999959064118769}, 
 {0.9999546021313005, 0.9999567668848949, 0.9999590314651008}, 
 {0.9999546021313004, 0.9999567512117918, 0.9999589995179285}, 
 {0.9999546021313004, 0.9999567358742509, 0.9999589682521401}, 
 {0.9999546021313004, 0.999956720860467, 0.9999589376438554}, 
 {0.9999546021313004, 0.9999567061592081, 0.9999589076703501}, 
 {0.9999546021313002, 0.9999566917597803, 0.9999588783099844}, 
 {0.9999546021313004, 0.9999566776519948, 0.9999588495421365}, 
 {0.9999546021313004, 0.9999566638261383, 0.9999588213471435}, 
 {0.9999546021313004, 0.9999566502729444, 0.9999587937062439}, 
 {0.9999546021313002, 0.9999566369835674, 0.9999587666015246}, 
 {0.9999546021313002, 0.999956623949558, 0.9999587400158736}, 
 {0.9999546021313002, 0.9999566111628415, 0.9999587139329335}, 
 {0.9999546021313002, 0.9999565986156957, 0.9999586883370593}, 
 {0.9999546021313002, 0.999956586300732, 0.9999586632132796}, 
 {0.9999546021313, 0.9999565742108772, 0.9999586385472592}, 
 {0.9999546021313002, 0.9999565623393557, 0.9999586143252649}, 
 {0.9999546021313002, 0.9999565506796741, 0.9999585905341338}, 
 {0.9999546021313002, 0.9999565392256065, 0.9999585671612423}, 
 {0.9999546021313002, 0.9999565279711796, 0.9999585441944789}, 
 {0.9999546021313, 0.999956516910661, 0.9999585216222177}, 
