-0.244	0.00039029
-0.245	0.00038923
-0.246	0.00038818
-0.247	0.00038713
-0.248	0.0003861
-0.249	0.00038507
-0.25	0.00038405
-0.251	0.00038304
-0.252	0.00038203
-0.253	0.00038104
-0.254	0.00038005
-0.255	0.00037907
-0.256	0.00037809
-0.257	0.00037713
-0.258	0.00037617
-0.259	0.00037522
-0.26	0.00037428
-0.261	0.00037334
-0.262	0.00037241
-0.263	0.00037149
-0.264	0.00037057
-0.265	0.00036966
-0.266	0.00036876
-0.267	0.00036786
-0.268	0.00036698
-0.269	0.00036609
-0.27	0.00036522
-0.271	0.00036435
-0.272	0.00036348
-0.273	0.00036263
-0.274	0.00036178
-0.275	0.00036093
-0.276	0.00036009
-0.277	0.00035926
-0.278	0.00035843
-0.279	0.00035761
-0.28	0.0003568
-0.281	0.00035599
-0.282	0.00035518
-0.283	0.00035438
-0.284	0.00035359
-0.285	0.0003528
-0.286	0.00035202
-0.287	0.00035124
-0.288	0.00035047
-0.289	0.00034971
-0.29	0.00034895
-0.291	0.00034819
-0.292	0.00034744
-0.293	0.00034669
-0.294	0.00034595
-0.295	0.00034521
-0.296	0.00034448
-0.297	0.00034376
-0.298	0.00034303
-0.299	0.00034232
-0.3	0.00034161
-0.301	0.0003409
-0.302	0.00034019
-0.303	0.0003395
-0.304	0.0003388
-0.305	0.00033811
-0.306	0.00033743
-0.307	0.00033674
-0.308	0.00033607
-0.309	0.00033539
-0.31	0.00033473
-0.311	0.00033406
-0.312	0.0003334
-0.313	0.00033274
-0.314	0.00033209
-0.315	0.00033144
-0.316	0.0003308
-0.317	0.00033016
-0.318	0.00032952
-0.319	0.00032889
-0.32	0.00032826
-0.321	0.00032764
-0.322	0.00032701
-0.323	0.0003264
-0.324	0.00032578
-0.325	0.00032517
-0.326	0.00032456
-0.327	0.00032396
-0.328	0.00032336
-0.329	0.00032276
-0.33	0.00032217
-0.331	0.00032158
-0.332	0.000321
-0.333	0.00032041
-0.334	0.00031983
-0.335	0.00031926
-0.336	0.00031868
-0.337	0.00031811
-0.338	0.00031755
-0.339	0.00031698
-0.34	0.00031642
-0.341	0.00031587
-0.342	0.00031531
-0.343	0.00031476
-0.344	0.00031421
-0.345	0.00031367
-0.346	0.00031313
-0.347	0.00031259
-0.348	0.00031205
-0.349	0.00031152
-0.35	0.00031099
-0.351	0.00031046
-0.352	0.00030993
-0.353	0.00030941
-0.354	0.00030889
-0.355	0.00030838
-0.356	0.00030786
-0.357	0.00030735
-0.358	0.00030684
-0.359	0.00030634
-0.36	0.00030583
-0.361	0.00030533
-0.362	0.00030483
-0.363	0.00030434
-0.364	0.00030384
-0.365	0.00030335
-0.366	0.00030287
-0.367	0.00030238
-0.368	0.0003019
-0.369	0.00030142
-0.37	0.00030094
-0.371	0.00030046
-0.372	0.00029999
-0.373	0.00029952
-0.374	0.00029905
-0.375	0.00029858
-0.376	0.00029812
-0.377	0.00029766
-0.378	0.0002972
-0.379	0.00029674
-0.38	0.00029628
-0.381	0.00029583
-0.382	0.00029538
-0.383	0.00029493
-0.384	0.00029448
-0.385	0.00029404
-0.386	0.0002936
-0.387	0.00029316
-0.388	0.00029272
-0.389	0.00029228
-0.39	0.00029185
-0.391	0.00029141
-0.392	0.00029098
-0.393	0.00029056
-0.394	0.00029013
-0.395	0.00028971
-0.396	0.00028928
-0.397	0.00028886
-0.398	0.00028844
-0.399	0.00028803
-0.4	0.00028761
-0.399	0.00028716
-0.398	0.00028672
-0.397	0.00028629
-0.396	0.00028587
-0.395	0.00028545
-0.394	0.00028504
-0.393	0.00028463
-0.392	0.00028422
-0.391	0.00028381
-0.39	0.0002834
-0.389	0.000283
-0.388	0.0002826
-0.387	0.0002822
-0.386	0.0002818
-0.385	0.00028141
-0.384	0.00028101
-0.383	0.00028062
-0.382	0.00028023
-0.381	0.00027985
-0.38	0.00027946
-0.379	0.00027907
-0.378	0.00027869
-0.377	0.00027831
-0.376	0.00027793
-0.375	0.00027755
-0.374	0.00027717
-0.373	0.0002768
-0.372	0.00027643
-0.371	0.00027605
-0.37	0.00027568
-0.369	0.00027531
-0.368	0.00027495
-0.367	0.00027458
-0.366	0.00027422
-0.365	0.00027385
-0.364	0.00027349
-0.363	0.00027313
-0.362	0.00027277
-0.361	0.00027241
-0.36	0.00027206
-0.359	0.0002717
-0.358	0.00027135
-0.357	0.000271
-0.356	0.00027064
-0.355	0.00027029
-0.354	0.00026995
-0.353	0.0002696
-0.352	0.00026925
-0.351	0.00026891
-0.35	0.00026856
-0.349	0.00026822
-0.348	0.00026788
-0.347	0.00026754
-0.346	0.0002672
-0.345	0.00026686
-0.344	0.00026652
-0.343	0.00026619
-0.342	0.00026585
-0.341	0.00026552
-0.34	0.00026519
-0.339	0.00026486
-0.338	0.00026453
-0.337	0.0002642
-0.336	0.00026387
-0.335	0.00026354
-0.334	0.00026321
-0.333	0.00026289
-0.332	0.00026257
-0.331	0.00026224
-0.33	0.00026192
-0.329	0.0002616
-0.328	0.00026128
-0.327	0.00026096
-0.326	0.00026064
-0.325	0.00026032
-0.324	0.00026
-0.323	0.00025969
-0.322	0.00025937
-0.321	0.00025906
-0.32	0.00025875
-0.319	0.00025843
-0.318	0.00025812
-0.317	0.00025781
-0.316	0.0002575
-0.315	0.00025719
-0.314	0.00025688
-0.313	0.00025658
-0.312	0.00025627
-0.311	0.00025596
-0.31	0.00025566
-0.309	0.00025535
-0.308	0.00025505
-0.307	0.00025474
-0.306	0.00025444
-0.305	0.00025414
-0.304	0.00025384
-0.303	0.00025354
-0.302	0.00025324
-0.301	0.00025294
-0.3	0.00025264
-0.299	0.00025234
-0.298	0.00025204
-0.297	0.00025175
-0.296	0.00025145
-0.295	0.00025115
-0.294	0.00025086
-0.293	0.00025056
-0.292	0.00025027
-0.291	0.00024997
-0.29	0.00024968
-0.289	0.00024939
-0.288	0.00024909
-0.287	0.0002488
-0.286	0.00024851
-0.285	0.00024822
-0.284	0.00024793
-0.283	0.00024764
-0.282	0.00024735
-0.281	0.00024706
-0.28	0.00024677
-0.279	0.00024648
-0.278	0.00024619
-0.277	0.0002459
