11.409330100334447     5.757081183214142e-16
11.175160200668897     -1.8248071181359114e-6
10.940990301003344     -2.039472526845248e-6
10.706820401337792     -2.2915397725910603e-6
10.472650501672241     -2.5833657975012585e-6
10.238480602006689     -2.918075058768732e-6
10.004310702341137     -3.2996724042878576e-6
9.770140802675584      -3.7330166643474063e-6
9.535970903010034      -4.2238136705939e-6
9.301801003344481      -4.778645073677179e-6
9.06763110367893       -5.4050273596653255e-6
8.833461204013378      -6.111495281089458e-6
8.599291304347826      -6.907706407840851e-6
8.365121404682274      -7.804565519272648e-6
8.130951505016723      -8.814368894501257e-6
7.896781605351171      -9.950969472702764e-6
7.6626117056856184     -0.000011229964547200776
7.428441806020067      -0.000012668908147069824
7.1942719063545155     -0.000014287550768904322
6.960102006688963      -0.00001610810959636236
6.725932107023412      -0.000018155572767087602
6.49176220735786       -0.00002045804181483653
6.257592307692308      -0.000023047116890173106
6.023422408026756      -0.000025958330020551673
5.789252508361205      -0.00002923163230100925
5.555082608695653      -0.00003291194169252998
5.320912709030101      -0.00003704975885298937
5.08674280936455       -0.00004170185946934464
4.852572909698997      -0.000046932072504474745
4.618403010033446      -0.00005281215500293745
4.3842331103678935     -0.00005942277537395279
4.150063210702342      -0.00006685461857482359
3.9158933110367906     -0.00007520962825071167
3.6817234113712383     -0.00008460240270880454
3.447553511705687      -0.00009516176378108442
3.2133836120401345     -0.0001070325197928463
2.979213712374584      -0.00012037744665090233
2.7450438127090315     -0.00013537951381326413
2.510873913043479      -0.00015224438529474324
2.276704013377927      -0.00017120322944957057
2.0425341137123763     -0.00019251587539823698
1.808364214046824      -0.00021647435851269856
1.5741943143812716     -0.00024340690250595343
1.340024414715721      -0.00027368239133293413
1.1058545150501686     -0.00030771539048505165
0.8716846153846163     -0.00034597178430681886
0.6375147157190657     -0.0003889751038450006
0.40334481605351336    -0.0004373136284143567
0.169174916387961      -0.000491648353773937
-0.06499498327758957   -0.0005527219304809403
-0.2991648829431419    -0.0006213686877577741
-0.5333347826086943    -0.0006985258712437127
-0.7675046822742448    -0.0007852462371546048
-1.0016745819397972    -0.0008827121610344981
-1.2358444816053495    -0.0009922514361282643
-1.4700143812709001    -0.0011153549548004878
-1.7041842809364525    -0.0012536964861104912
-1.9383541806020048    -0.0014091547837242894
-2.172524080267557     -0.0015838382806598625
-2.4066939799331077    -0.0017801126505447504
-2.64086387959866      -0.002000631539189445
-2.8750337792642124    -0.002248370794320479
-3.109203678929763     -0.0025266665451646637
-3.3433735785953154    -0.0028392575059122513
-3.5775434782608677    -0.003190331896810565
-3.8117133779264183    -0.0035845793922159863
-4.045883277591971     -0.004027248513893674
-4.280053177257523     -0.004524209887767448
-4.514223076923074     -0.005082025769208797
-4.748392976588626     -0.0057080262114834685
-4.982562876254178     -0.006410392198170706
-5.216732775919731     -0.0071982459759305385
-5.450902675585283     -0.008081748700024392
-5.685072575250832     -0.009072205330061369
-5.919242474916384     -0.010182176474103988
-6.1534123745819365    -0.011425596559061741
-6.387582274247489     -0.012817897284336757
-6.621752173913041     -0.014376134771220243
-6.8559220735785935    -0.016119118125305792
-7.090091973244146     -0.018067536253298662
-7.324261872909695     -0.020244078685150293
-7.558431772575247     -0.022673544812113592
-7.792601672240799     -0.025382934325191807
-8.026771571906352     -0.02840150969357304
-8.260941471571904     -0.03176081923399725
-8.495111371237456     -0.03549466667897303
-8.729281270903005     -0.03963901016886141
-8.963451170568558     -0.04423177032260214
-9.19762107023411      -0.04931252359319783
-9.431790969899662     -0.05492205367447036
-9.665960869565215     -0.06110173058851321
-9.900130769230767     -0.06789268467860281
-10.134300668896316    -0.07533474165860791
-10.368470568561868    -0.08346508592197371
-10.60264046822742     -0.09231662349826242
-10.836810367892973    -0.10191602457462488
-11.070980267558525    -0.11228143973814408
-11.305150167224078    -0.12341990544834158
-11.53932006688963     -0.1353244839592235
-11.773489966555179    -0.14797122174155103
-12.007659866220731    -0.1613160582539727
-12.241829765886283    -0.1752918720462924
-12.475999665551836    -0.18980590992417046
-12.710169565217388    -0.20473790087145718
-12.94433946488294     -0.21993920023069433
-13.17850936454849     -0.23523332909164246
-13.412679264214042    -0.2504182549390108
-13.646849163879594    -0.2652706886796703
-13.881019063545146    -0.2795525401398223
-14.115188963210699    -0.29301947679163753
-14.349358862876251    -0.3054312789022874
-14.5835287625418      -0.3165634040237509
-14.817698662207352    -0.3262189059878205
-15.051868561872904    -0.33423965091859725
-15.286038461538457    -0.34051568952981986
-15.52020836120401     -0.34499172332834654
-15.754378260869562    -0.3476698576044028
-15.988548160535114    -0.3486082439602209
-16.222718060200663    -0.34791571816720734
-16.456887959866215    -0.34574304525735317
-16.691057859531767    -0.3422717954222206
-16.92522775919732     -0.3377021124559817
-17.159397658862872    -0.33224066232613264
-17.393567558528424    -0.32608987409319984
-17.627737458193973    -0.31943926395376143
-17.861907357859526    -0.31245924602945946
-18.096077257525078    -0.3052974622233302
-18.33024715719063     -0.29807737012006086
-18.564417056856183    -0.29089864416374356
-18.798586956521735    -0.28383887243721234
-19.032756856187287    -0.2769560483926003
-19.266926755852836    -0.27029143243012405
-19.50109665551839     -0.2638724608090456
-19.73526655518394     -0.2577154841508749
-19.969436454849493    -0.2518282090696611
-20.203606354515045    -0.24621178708213048
-20.437776254180594    -0.24086254402894547
-20.671946153846147    -0.23577337356834022
-20.9061160535117      -0.23093483419339478
-21.14028595317725     -0.2263359950699789
-21.374455852842804    -0.22196507552759645
-21.608625752508356    -0.21780991907536204
-21.84279565217391     -0.21385833729041126
-22.07696555183946     -0.21009835304511115
-22.311135451505013    -0.2065183669842552
